id_proveedor,nombre_proveedor,numero_factura,fecha,total_compra,descuentos,importe_base,credito_fiscal
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,260991,2024-02-19,1653.04,0.0,1536.2,199.71
1023057021,NORDLAND LTDA.,17988,2024-02-18,325.0,0.0,325.0,42.25
229728029,IMPORTADORA LOGMARK ESAPRO S.A.,10,2024-02-17,571.23,0.0,571.23,74.26
229728029,IMPORTADORA LOGMARK ESAPRO S.A.,9,2024-02-17,244.26,0.0,244.26,31.75
199426022,INDUSTRIAS AJEBOLIVIA S.A.,515202,2024-02-17,53.0,0.0,47.71,6.2
1028779020,GRANJA AVICOLA INTEGRAL SOFIA LTDA,147084,2024-02-17,1006.12,0.0,1006.12,130.8
1028779020,GRANJA AVICOLA INTEGRAL SOFIA LTDA,147083,2024-02-17,141.56,29.4,112.16,14.58
1020757027,PIL ANDINA S.A.,103947,2024-02-17,2038.56,0.0,2003.28,260.43
1020317028,MINOIL S.A.,687,2024-02-17,337.82,0.0,337.82,43.92
1006843022,PROESA,6,2024-02-17,865.53,0.0,865.53,112.52
1020757027,PIL ANDINA S.A.,100345,2024-02-16,1515.84,0.0,1515.84,197.06
1020229024,C.B.N.,50051,2024-02-16,2291.47,0.0,1858.6,241.62
1028779020,GRANJA AVICOLA INTEGRAL SOFIA LTDA,144287,2024-02-15,1054.37,0.0,1054.37,137.07
1028779020,GRANJA AVICOLA INTEGRAL SOFIA LTDA,144281,2024-02-15,580.88,0.0,580.88,75.51
1020757027,PIL ANDINA S.A.,97237,2024-02-15,1134.35,0.0,1134.35,147.47
1020649021,COMPANEX BOLIVIA S.A.,14820,2024-02-15,2268.4,0.0,2268.4,294.89
1020493029,COMPAÑIA DE ALIMENTOS LTDA,6394,2024-02-15,2188.12,0.0,2188.12,284.46
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,239452,2024-02-15,1693.13,0.0,1525.11,198.26
1020757027,PIL ANDINA S.A.,94023,2024-02-14,1142.31,0.0,1121.73,145.82
1020317028,MINOIL S.A.,652,2024-02-14,1125.99,7.69,1118.3,145.38
1020317028,MINOIL S.A.,651,2024-02-14,714.41,0.0,714.41,92.87
229728029,IMPORTADORA LOGMARK ESAPRO S.A.,10,2024-02-10,11.25,0.0,11.25,1.46
170676025,BEBIDAS BOLIVIANAS BBO S.A. (BBO S.A.),3645,2024-02-10,276.0,0.0,264.12,34.34
1023057021,NORDLAND LTDA.,17665,2024-02-10,537.5,0.0,537.5,69.88
1020757027,PIL ANDINA S.A.,91594,2024-02-10,2489.07,0.0,2471.43,321.29
1020539025,INDUSTRIAS VENADO S.A.,521779,2024-02-10,598.78,5.15,593.63,77.17
1006843022,PROESA,9,2024-02-10,386.28,0.0,386.28,50.22
403420021,VEMASSA ALIMENTOS Y BEBIDAS S.A.,33666,2024-02-10,130.0,10.0,120.0,15.6
1028779020,GRANJA AVICOLA INTEGRAL SOFIA LTDA,140378,2024-02-09,1200.51,0.0,1200.51,156.07
1028779020,GRANJA AVICOLA INTEGRAL SOFIA LTDA,140371,2024-02-09,935.62,0.0,935.62,121.63
1028779020,GRANJA AVICOLA INTEGRAL SOFIA LTDA,140263,2024-02-09,56.1,8.2,47.9,6.23
1020757027,PIL ANDINA S.A.,88800,2024-02-09,3414.39,0.0,3414.39,443.87
1020539025,INDUSTRIAS VENADO S.A.,521025,2024-02-09,778.8,12.36,766.44,99.64
1020539025,INDUSTRIAS VENADO S.A.,521029,2024-02-09,703.75,4.1,699.65,90.95
1020539025,INDUSTRIAS VENADO S.A.,521026,2024-02-09,2370.3,61.8,2308.5,300.11
1020493029,COMPAÑIA DE ALIMENTOS LTDA,6344,2024-02-09,2378.96,0.0,2378.96,309.26
1020229024,C.B.N.,44056,2024-02-09,1655.02,0.0,1262.43,164.12
1028159020,INPASTAS S.A.,69983,2024-02-08,686.4,0.0,686.4,89.23
1020757027,PIL ANDINA S.A.,85870,2024-02-08,2207.01,0.0,2197.6,285.69
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,212093,2024-02-08,1563.14,0.0,1373.02,178.49
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,212094,2024-02-08,1456.58,0.0,1387.28,180.35
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,212095,2024-02-08,2707.45,0.0,2410.51,313.37
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,212091,2024-02-08,3649.91,0.0,3208.91,417.16
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,212092,2024-02-08,1867.18,0.0,1681.14,218.55
671866015,ETEROVIC NIGOEVIC NICOLAS GONZALO,45148,2024-02-08,387.0,0.0,387.0,50.31
8730552010,TONY SALAZAR MERCADO,5380,2024-02-08,88.0,0.0,88.0,11.44
199426022,INDUSTRIAS AJEBOLIVIA S.A.,513106,2024-02-07,53.0,0.0,47.71,6.2
1028779020,GRANJA AVICOLA INTEGRAL SOFIA LTDA,138285,2024-02-07,531.19,20.5,510.69,66.39
1028779020,GRANJA AVICOLA INTEGRAL SOFIA LTDA,138089,2024-02-07,826.78,0.0,826.78,107.48
1028703022,MAYOREO Y DISTRIBUCION S.A.,511,2024-02-07,1388.59,0.0,1388.59,180.52
1020757027,PIL ANDINA S.A.,83972,2024-02-07,1733.93,0.0,1733.93,225.41
1017655025,BIS OVERSEAS BOLIVIA S.R.L.,11,2024-02-07,205.8,0.0,162.75,21.16
1028779020,GRANJA AVICOLA INTEGRAL SOFIA LTDA,136850,2024-02-06,832.2,0.0,832.2,108.19
1020757027,PIL ANDINA S.A.,81649,2024-02-06,1795.8,0.0,1795.8,233.45
1020539025,INDUSTRIAS VENADO S.A.,518322,2024-02-06,14.52,0.0,14.52,1.89
1020539025,INDUSTRIAS VENADO S.A.,518321,2024-02-06,1586.24,6.9,1579.34,205.31
1020493029,COMPAÑIA DE ALIMENTOS LTDA,6332,2024-02-06,462.0,0.0,462.0,60.06
1020229024,C.B.N.,38257,2024-02-06,260.0,0.0,176.69,22.97
1020229024,C.B.N.,38256,2024-02-06,817.02,0.0,630.2,81.93
1020229024,C.B.N.,38255,2024-02-06,106.0,0.0,96.18,12.5
1020229024,C.B.N.,38254,2024-02-06,890.99,0.0,786.14,102.2
1020757027,PIL ANDINA S.A.,76920,2024-02-05,1785.11,0.0,1785.11,232.06
1020493029,COMPAÑIA DE ALIMENTOS LTDA,6320,2024-02-05,872.1,0.0,872.1,113.37
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,191459,2024-02-05,258.0,0.0,228.21,29.67
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,191457,2024-02-05,747.95,0.0,671.12,87.25
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,191456,2024-02-05,1270.22,0.0,1162.81,151.17
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,191458,2024-02-05,1439.54,0.0,1360.46,176.86
421548022,PROLIBO S.R.L.,6,2024-02-05,285.0,0.0,267.72,34.8
1023057021,NORDLAND LTDA.,17243,2024-02-04,55.5,0.0,55.5,7.22
1023057021,NORDLAND LTDA.,17242,2024-02-04,425.0,0.0,425.0,55.25
229728029,IMPORTADORA LOGMARK ESAPRO S.A.,28,2024-02-03,328.2,0.0,328.2,42.67
229728029,IMPORTADORA LOGMARK ESAPRO S.A.,27,2024-02-03,397.89,0.0,397.89,51.73
199426022,INDUSTRIAS AJEBOLIVIA S.A.,512078,2024-02-03,185.5,0.0,159.92,20.79
1028779020,GRANJA AVICOLA INTEGRAL SOFIA LTDA,135113,2024-02-03,395.64,0.0,395.64,51.43
1023233029,Industrias de Aceite S.A.,100848,2024-02-03,9988.97,123.51,9865.46,1282.51
1020757027,PIL ANDINA S.A.,74982,2024-02-03,1406.63,0.0,1406.63,182.86
1006843022,PROESA,34,2024-02-03,490.56,0.0,490.56,63.77
1028547029,FRIGORIFICO DEL ORIENTE S.A.,524,2024-02-02,186.25,0.0,186.25,24.21
1020757027,PIL ANDINA S.A.,73302,2024-02-02,971.4,0.0,971.4,126.28
199426022,INDUSTRIAS AJEBOLIVIA S.A.,511398,2024-02-01,224.5,0.0,200.69,26.09
1028779020,GRANJA AVICOLA INTEGRAL SOFIA LTDA,134159,2024-02-01,859.24,0.0,859.24,111.7
1028779020,GRANJA AVICOLA INTEGRAL SOFIA LTDA,134142,2024-02-01,278.82,0.0,278.82,36.25
1028159020,INPASTAS S.A.,68992,2024-02-01,447.6,0.0,447.6,58.19
1020757027,PIL ANDINA S.A.,70417,2024-02-01,1420.7,0.0,1420.7,184.69
1020757027,PIL ANDINA S.A.,66513,2024-02-01,1771.05,0.0,1763.99,229.32
1020649021,COMPANEX BOLIVIA S.A.,13252,2024-02-01,1458.8,0.0,1458.8,189.64
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,172337,2024-02-01,2571.45,0.0,2314.3,300.86
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,172338,2024-02-01,1356.38,0.0,1198.6,155.82
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,172339,2024-02-01,1277.75,0.0,1216.42,158.13
1006843022,PROESA,10,2024-02-01,178.5,0.0,178.5,23.21
671866015,ETEROVIC NIGOEVIC NICOLAS GONZALO,44807,2024-02-01,465.8,0.0,465.8,60.55
229728029,IMPORTADORA LOGMARK ESAPRO S.A.,7,2024-03-30,68.31,0.0,68.31,8.88
229728029,IMPORTADORA LOGMARK ESAPRO S.A.,6,2024-03-30,68.31,0.0,68.31,8.88
229728029,IMPORTADORA LOGMARK ESAPRO S.A.,5,2024-03-30,68.31,0.0,68.31,8.88
1028779020,GRANJA AVICOLA INTEGRAL SOFIA LTDA,185514,2024-03-30,17.99,0.0,17.99,2.34
1028779020,GRANJA AVICOLA INTEGRAL SOFIA LTDA,185509,2024-03-30,1109.15,0.0,1109.15,144.19
1028779020,GRANJA AVICOLA INTEGRAL SOFIA LTDA,185504,2024-03-30,712.37,76.46,635.91,82.67
1028547029,FRIGORIFICO DEL ORIENTE S.A.,1516,2024-03-30,245.0,0.0,245.0,31.85
1020647023,AIDISA BOLIVIA S.A.,3655,2024-03-30,827.53,0.0,827.53,107.58
1006843022,PROESA,7,2024-03-30,407.4,0.0,407.4,52.96
491492025,DIPROCAR S.R.L.,16750,2024-03-30,3341.9,0.0,3341.9,434.45
1020757027,PIL ANDINA S.A.,193273,2024-03-28,1834.0,0.0,1834.0,238.42
1020649021,COMPANEX BOLIVIA S.A.,20242,2024-03-28,2796.0,0.0,2796.0,363.48
1020539025,INDUSTRIAS VENADO S.A.,557817,2024-03-28,703.25,18.57,684.68,89.01
1020397027,ADMINISTRADORA DE TARJETAS DE CREDITO S.A. - A.T.C. S.A.,348947,2024-03-28,498.33,0.0,498.33,64.78
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,471001,2024-03-28,191.82,0.0,177.32,23.05
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,471000,2024-03-28,1068.32,0.0,1012.64,131.64
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,470998,2024-03-28,1997.23,0.0,1788.88,232.55
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,470999,2024-03-28,738.58,0.0,658.81,85.65
403420021,VEMASSA ALIMENTOS Y BEBIDAS S.A.,36172,2024-03-28,339.6,61.2,278.4,36.19
199426022,INDUSTRIAS AJEBOLIVIA S.A.,524493,2024-03-27,159.0,0.0,136.07,17.69
1028703022,MAYOREO Y DISTRIBUCION S.A.,836,2024-03-27,1281.5,0.0,1281.5,166.6
1028159020,INPASTAS S.A.,75323,2024-03-27,1099.4,0.0,1099.4,142.92
1020757027,PIL ANDINA S.A.,191341,2024-03-27,1835.1,0.0,1835.1,238.56
1020757027,PIL ANDINA S.A.,191339,2024-03-27,1715.2,0.0,1715.2,222.98
1020493029,COMPAÑIA DE ALIMENTOS LTDA,6766,2024-03-27,2767.17,8.7,2758.47,358.6
671866015,ETEROVIC NIGOEVIC NICOLAS GONZALO,47799,2024-03-27,1174.0,0.0,1174.0,152.62
1028779020,GRANJA AVICOLA INTEGRAL SOFIA LTDA,181849,2024-03-26,1227.77,0.0,1227.77,159.61
1028779020,GRANJA AVICOLA INTEGRAL SOFIA LTDA,181848,2024-03-26,894.87,0.0,894.87,116.33
1028779020,GRANJA AVICOLA INTEGRAL SOFIA LTDA,181847,2024-03-26,320.53,91.69,228.84,29.75
1020757027,PIL ANDINA S.A.,187652,2024-03-26,2709.78,0.0,2709.78,352.27
1020539025,INDUSTRIAS VENADO S.A.,555109,2024-03-26,3800.22,121.59,3678.63,478.22
1020539025,INDUSTRIAS VENADO S.A.,555085,2024-03-26,594.03,28.06,565.97,73.58
1020229024,C.B.N.,91273,2024-03-26,4230.12,0.0,3069.0,398.97
1020229024,C.B.N.,91272,2024-03-26,2330.03,0.0,2013.67,261.78
229728029,IMPORTADORA LOGMARK ESAPRO S.A.,14,2024-03-25,75.72,0.0,75.72,9.84
229728029,IMPORTADORA LOGMARK ESAPRO S.A.,13,2024-03-25,276.67,0.0,276.67,35.97
1020757027,PIL ANDINA S.A.,184616,2024-03-25,2131.44,0.0,2131.44,277.09
1020317028,MINOIL S.A.,581,2024-03-25,1149.03,0.0,1149.03,149.37
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,446793,2024-03-25,213.41,0.0,197.73,25.7
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,446794,2024-03-25,256.03,0.0,216.83,28.19
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,446792,2024-03-25,1341.66,0.0,1298.05,168.75
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,446791,2024-03-25,654.74,0.0,596.52,77.55
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,446790,2024-03-25,1894.9,0.0,1720.85,223.71
170676025,BEBIDAS BOLIVIANAS BBO S.A. (BBO S.A.),6518,2024-03-22,530.0,0.0,505.77,65.75
1028779020,GRANJA AVICOLA INTEGRAL SOFIA LTDA,179416,2024-03-22,1176.39,0.0,1176.39,152.93
1028779020,GRANJA AVICOLA INTEGRAL SOFIA LTDA,179415,2024-03-22,767.8,0.0,767.8,99.81
1028779020,GRANJA AVICOLA INTEGRAL SOFIA LTDA,179381,2024-03-22,427.39,64.59,362.8,47.16
1028547029,FRIGORIFICO DEL ORIENTE S.A.,2067,2024-03-22,209.51,0.0,209.51,27.24
1020757027,PIL ANDINA S.A.,181584,2024-03-22,2595.58,0.0,2595.58,337.43
1020539025,INDUSTRIAS VENADO S.A.,552623,2024-03-22,821.38,62.25,759.13,98.69
1017655025,BIS OVERSEAS BOLIVIA S.R.L.,1173,2024-03-22,322.2,0.0,260.7,33.89
403420021,VEMASSA ALIMENTOS Y BEBIDAS S.A.,35792,2024-03-22,270.6,0.0,270.6,35.18
1028159020,INPASTAS S.A.,74555,2024-03-21,1020.0,0.0,1020.0,132.6
1023233029,Industrias de Aceite S.A.,106602,2024-03-21,8031.62,72.98,7958.64,1034.62
1020757027,PIL ANDINA S.A.,178294,2024-03-21,3199.91,0.0,3199.91,415.99
1020649021,COMPANEX BOLIVIA S.A.,19396,2024-03-21,1996.8,0.0,1996.8,259.58
1020493029,COMPAÑIA DE ALIMENTOS LTDA,6721,2024-03-21,3300.61,0.0,3300.61,429.08
1020229024,C.B.N.,87120,2024-03-21,432.02,0.0,369.34,48.01
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,432290,2024-03-21,1523.3,0.0,1390.6,180.78
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,432288,2024-03-21,8822.52,0.0,7736.78,1005.78
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,432289,2024-03-21,1871.98,0.0,1659.52,215.74
671866015,ETEROVIC NIGOEVIC NICOLAS GONZALO,47428,2024-03-21,137.7,0.0,137.7,17.9
491492025,DIPROCAR S.R.L.,4,2024-03-21,3622.17,0.0,3622.17,470.88
199426022,INDUSTRIAS AJEBOLIVIA S.A.,522822,2024-03-20,159.0,0.0,136.07,17.69
1028703022,MAYOREO Y DISTRIBUCION S.A.,1088,2024-03-20,2913.26,0.0,2913.26,378.72
1020757027,PIL ANDINA S.A.,176548,2024-03-20,3151.48,0.0,3146.78,409.08
1020757027,PIL ANDINA S.A.,171934,2024-03-19,1908.68,0.0,1908.68,248.13
1020539025,INDUSTRIAS VENADO S.A.,548681,2024-03-19,699.43,0.0,699.43,90.93
1020539025,INDUSTRIAS VENADO S.A.,548680,2024-03-19,4332.19,169.49,4162.7,541.15
1020229024,C.B.N.,83984,2024-03-19,3061.92,0.0,2593.49,337.15
1020229024,C.B.N.,83983,2024-03-19,1314.87,0.0,1065.57,138.52
1020229024,C.B.N.,83982,2024-03-19,2905.02,0.0,2292.65,298.04
1020229024,C.B.N.,83981,2024-03-19,262.49,0.0,237.94,30.93
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,416879,2024-03-19,88.8,0.0,88.8,11.54
229728029,IMPORTADORA LOGMARK ESAPRO S.A.,7,2024-03-18,345.11,0.0,345.11,44.86
1028779020,GRANJA AVICOLA INTEGRAL SOFIA LTDA,174467,2024-03-18,1211.38,0.0,1211.38,157.48
1028779020,GRANJA AVICOLA INTEGRAL SOFIA LTDA,174455,2024-03-18,324.31,0.0,324.31,42.16
1023233029,Industrias de Aceite S.A.,106123,2024-03-18,1413.34,14.15,1399.19,181.89
1020757027,PIL ANDINA S.A.,170466,2024-03-18,1062.0,0.0,1062.0,138.06
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,410593,2024-03-18,1112.51,0.0,1041.09,135.34
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,410594,2024-03-18,263.2,0.0,224.0,29.12
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,410592,2024-03-18,1594.98,0.0,1423.91,185.11
1006843022,PROESA,6,2024-03-18,852.82,0.0,852.82,110.87
229728029,IMPORTADORA LOGMARK ESAPRO S.A.,10,2024-03-16,52.3,0.0,52.3,6.8
1023233029,Industrias de Aceite S.A.,106040,2024-03-16,2559.51,19.47,2540.04,330.21
1023057021,NORDLAND LTDA.,20730,2024-03-16,168.75,0.0,168.75,21.94
1023057021,NORDLAND LTDA.,20729,2024-03-16,557.5,0.0,557.5,72.48
1020757027,PIL ANDINA S.A.,167833,2024-03-16,2808.65,0.0,2763.96,359.31
1028737025,INGENIO AZUCARERO GUABIRA SOCIEDAD ANONIMA I.A.G. S.A.,81,2024-03-15,800.0,0.0,650.4,84.55
1028547029,FRIGORIFICO DEL ORIENTE S.A.,1227,2024-03-15,186.25,0.0,186.25,24.21
1020757027,PIL ANDINA S.A.,164987,2024-03-15,1718.81,0.0,1718.81,223.45
1020539025,INDUSTRIAS VENADO S.A.,546457,2024-03-15,330.0,33.0,297.0,38.61
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,398005,2024-03-15,640.08,0.0,542.08,70.47
403420021,VEMASSA ALIMENTOS Y BEBIDAS S.A.,35353,2024-03-15,286.0,10.0,276.0,35.88
1028779020,GRANJA AVICOLA INTEGRAL SOFIA LTDA,171191,2024-03-14,644.79,0.0,644.79,83.82
1028779020,GRANJA AVICOLA INTEGRAL SOFIA LTDA,171182,2024-03-14,1104.06,0.0,1104.06,143.53
1028779020,GRANJA AVICOLA INTEGRAL SOFIA LTDA,171181,2024-03-14,320.42,8.2,312.22,40.59
1028737025,INGENIO AZUCARERO GUABIRA SOCIEDAD ANONIMA I.A.G. S.A.,514,2024-03-14,1175.0,0.0,1175.0,152.75
1028737025,INGENIO AZUCARERO GUABIRA SOCIEDAD ANONIMA I.A.G. S.A.,513,2024-03-14,2230.0,0.0,2230.0,289.9
1028159020,INPASTAS S.A.,73757,2024-03-14,210.7,0.0,210.7,27.39
1020757027,PIL ANDINA S.A.,163210,2024-03-14,2639.68,0.0,2639.68,343.16
1020649021,COMPANEX BOLIVIA S.A.,18552,2024-03-14,1488.4,0.0,1488.4,193.49
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,391025,2024-03-14,781.31,0.0,728.28,94.68
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,391026,2024-03-14,857.21,0.0,798.42,103.79
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,391024,2024-03-14,652.42,0.0,600.99,78.13
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,391027,2024-03-14,90.11,0.0,78.84,10.25
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,391023,2024-03-14,1795.65,0.0,1638.07,212.95
671866015,ETEROVIC NIGOEVIC NICOLAS GONZALO,47044,2024-03-14,349.4,0.0,349.4,45.42
229728029,IMPORTADORA LOGMARK ESAPRO S.A.,16,2024-03-13,831.38,0.0,831.38,108.08
199426022,INDUSTRIAS AJEBOLIVIA S.A.,520999,2024-03-13,159.0,0.0,136.07,17.69
1028703022,MAYOREO Y DISTRIBUCION S.A.,604,2024-03-13,2234.22,0.0,2234.22,290.45
1020757027,PIL ANDINA S.A.,158956,2024-03-13,1647.11,0.0,1647.11,214.12
1020493029,COMPAÑIA DE ALIMENTOS LTDA,6639,2024-03-13,66.0,0.0,66.0,8.58
1020493029,COMPAÑIA DE ALIMENTOS LTDA,6638,2024-03-13,2873.53,0.0,2873.53,373.56
1020757027,PIL ANDINA S.A.,158085,2024-03-12,1509.24,0.0,1509.24,196.2
1020539025,INDUSTRIAS VENADO S.A.,543487,2024-03-12,779.15,0.0,779.15,101.29
1020539025,INDUSTRIAS VENADO S.A.,543475,2024-03-12,985.98,46.94,939.04,122.08
1020229024,C.B.N.,76537,2024-03-12,120.01,0.0,113.42,14.74
1020229024,C.B.N.,76536,2024-03-12,2639.44,0.0,1959.92,254.79
1021499023,INSTITUTO OFTALMOLOGICO COCHABAMBA SRL.,27614,2024-03-11,250.0,0.0,250.0,32.5
1020757027,PIL ANDINA S.A.,153443,2024-03-11,1869.92,0.0,1869.92,243.09
1020317028,MINOIL S.A.,1002,2024-03-11,1686.36,36.72,1649.64,214.45
1020317028,MINOIL S.A.,1001,2024-03-11,912.09,36.72,875.37,113.8
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,372189,2024-03-11,3161.4,0.0,2833.53,368.36
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,372191,2024-03-11,1414.31,0.0,1322.87,171.97
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,372190,2024-03-11,576.52,0.0,533.79,69.39
1023057021,NORDLAND LTDA.,20001,2024-03-10,168.75,0.0,168.75,21.94
1023057021,NORDLAND LTDA.,20000,2024-03-10,647.5,0.0,647.5,84.18
170676025,BEBIDAS BOLIVIANAS BBO S.A. (BBO S.A.),5457,2024-03-09,184.0,0.0,175.77,22.85
1028779020,GRANJA AVICOLA INTEGRAL SOFIA LTDA,166680,2024-03-09,452.96,0.0,452.96,58.88
1028779020,GRANJA AVICOLA INTEGRAL SOFIA LTDA,166675,2024-03-09,1300.34,0.0,1300.34,169.04
1023233029,Industrias de Aceite S.A.,105005,2024-03-09,3761.64,32.36,3729.28,484.81
1020757027,PIL ANDINA S.A.,151420,2024-03-09,2173.83,0.0,2167.95,281.83
1020539025,INDUSTRIAS VENADO S.A.,541925,2024-03-09,263.2,0.0,263.2,34.22
1020539025,INDUSTRIAS VENADO S.A.,541924,2024-03-09,4107.31,193.05,3914.26,508.85
1006843022,PROESA,30,2024-03-09,132.68,0.0,132.68,17.25
1028547029,FRIGORIFICO DEL ORIENTE S.A.,1113,2024-03-08,63.75,0.0,63.75,8.29
1020757027,PIL ANDINA S.A.,149822,2024-03-08,2240.47,0.0,2205.19,286.67
1020539025,INDUSTRIAS VENADO S.A.,541227,2024-03-08,365.5,23.5,342.0,44.46
1028159020,INPASTAS S.A.,73044,2024-03-07,458.9,0.0,458.9,59.66
1020757027,PIL ANDINA S.A.,147299,2024-03-07,1568.56,0.0,1568.56,203.91
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,353194,2024-03-07,1163.94,0.0,1032.03,134.16
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,353195,2024-03-07,1050.91,0.0,966.49,125.64
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,353196,2024-03-07,329.0,0.0,280.0,36.4
671866015,ETEROVIC NIGOEVIC NICOLAS GONZALO,46649,2024-03-07,532.5,0.0,532.5,69.23
199426022,INDUSTRIAS AJEBOLIVIA S.A.,519235,2024-03-06,148.0,0.0,128.3,16.68
1028779020,GRANJA AVICOLA INTEGRAL SOFIA LTDA,163067,2024-03-06,694.92,0.0,694.92,90.34
1028779020,GRANJA AVICOLA INTEGRAL SOFIA LTDA,163015,2024-03-06,1055.28,0.0,1055.28,137.19
1028703022,MAYOREO Y DISTRIBUCION S.A.,727,2024-03-06,2413.06,0.0,2413.06,313.7
1020757027,PIL ANDINA S.A.,144076,2024-03-06,1625.6,0.0,1625.6,211.33
1020493029,COMPAÑIA DE ALIMENTOS LTDA,6576,2024-03-06,1943.9,0.0,1943.9,252.71
1017655025,BIS OVERSEAS BOLIVIA S.R.L.,819,2024-03-06,7.5,0.0,4.42,0.57
1017655025,BIS OVERSEAS BOLIVIA S.R.L.,818,2024-03-06,159.0,0.0,128.25,16.67
1017655025,BIS OVERSEAS BOLIVIA S.R.L.,817,2024-03-06,412.2,0.0,289.19,37.59
1020757027,PIL ANDINA S.A.,140051,2024-03-05,3015.07,0.0,3015.07,391.96
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,335082,2024-03-05,192.02,0.0,162.62,21.14
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,335081,2024-03-05,701.82,0.0,658.7,85.63
1007039026,EMBOTELLADORAS BOLIVIANAS UNIDAS S.A. EMBOL S.A.,335080,2024-03-05,3806.04,0.0,3408.1,443.05
1020757027,PIL ANDINA S.A.,139726,2024-03-04,1536.02,0.0,1536.02,199.68
1020229024,C.B.N.,68641,2024-03-04,284.99,0.0,269.47,35.03
1020229024,C.B.N.,68640,2024-03-04,2908.83,0.0,2178.85,283.25
1020229024,C.B.N.,68639,2024-03-04,5050.47,0.0,4293.04,558.1
1020229024,C.B.N.,68638,2024-03-04,216.01,0.0,196.37,25.53
1023057021,NORDLAND LTDA.,19159,2024-03-03,108.75,0.0,108.75,14.14
1023057021,NORDLAND LTDA.,19158,2024-03-03,464.5,0.0,464.5,60.39
229728029,IMPORTADORA LOGMARK ESAPRO S.A.,31,2024-03-02,475.34,0.0,475.34,61.79
1028159020,INPASTAS S.A.,72357,2024-03-02,1089.6,0.0,1089.6,141.65
